"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"We believe equality is a human right. Read our full statement here:  https://t.co/5PzFkUYlDr https://t.co/DIqDC6Eisc",FALSE,264,NA,2020-05-31 21:30:02,FALSE,NA,"1267206729571291137",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",42,FALSE,FALSE,NA,NA
"Everyone needs a home, but not everyone has one to go to. For International Day Against Homophobia, Transphobia &amp; B… https://t.co/kDskdUZBkY",FALSE,175,NA,2020-05-17 14:01:09,TRUE,NA,"1262020334976286723",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",36,FALSE,FALSE,NA,NA
"No matter the size, we have a solution to make any space feel like a private getaway. Save now with 30% off select… https://t.co/9NaBkhdJgj",FALSE,32,NA,2020-05-15 16:02:09,TRUE,NA,"1261326007807537152",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"Decorating with fresh plants in stylish plant pots will give your home a lush, spring feeling.… https://t.co/7lOupwoaGC",FALSE,40,NA,2020-05-14 16:01:08,TRUE,NA,"1260963364303286274",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",9,FALSE,FALSE,NA,NA
"IKEA Costa Mesa teamed up with local non-profits and partners to host a food bank distribution - providing food for… https://t.co/uES7BKKed8",FALSE,45,NA,2020-05-13 23:00:13,TRUE,NA,"1260706442736066562",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",9,FALSE,FALSE,NA,NA
"Create a comfortable outdoor dining space so you and your family can feel fine in the summer breeze. 30% off select… https://t.co/GfkuJH0NaB",FALSE,25,NA,2020-05-12 19:00:04,TRUE,NA,"1260283619546771457",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"Hej! Please accept our apology. We're experiencing significant delays with shipping &amp; delivery at this time. To hel… https://t.co/xou08aC26U",FALSE,141,NA,2020-05-11 17:02:46,TRUE,NA,"1259891710169174019",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",11,FALSE,FALSE,NA,NA
"Retreat yourself! Turn your living room into a relaxing, chill zone in preparation for the hot summer days ahead.… https://t.co/Eex8Sphfop",FALSE,44,NA,2020-05-11 16:30:09,TRUE,NA,"1259883501949607936",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",8,FALSE,FALSE,NA,NA
"Our IKEA Paramus co-workers have been busy creating a stronger tomorrow together by donating furniture, IKEA Food p… https://t.co/i7kSoJimM7",FALSE,69,NA,2020-05-10 23:00:05,TRUE,NA,"1259619247124131840",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",8,FALSE,FALSE,NA,NA
"Get your backyard, patio or deck ready for summer with affordable, durable outdoor furniture. 30% off select ÄPPLAR… https://t.co/qKjsuQmGbi",FALSE,13,NA,2020-05-10 19:00:04,TRUE,NA,"1259558845048696834",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"To all of the moms out there - mothers, grandmothers, mother-in-laws and mother figures - thank you for your streng… https://t.co/Pkr6IprbjK",FALSE,26,NA,2020-05-10 16:01:57,TRUE,NA,"1259514019083243520",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Want to plan your dream kitchen now from the comfort of your own home? Schedule a free online appointment today wit… https://t.co/1z4VXtEqu7",FALSE,28,NA,2020-05-08 16:00:06,TRUE,NA,"1258788778027569152",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",7,FALSE,FALSE,NA,NA
"Slow down, make the morning last. Enjoy one more cup of coffee or tea before the work day starts.… https://t.co/L5T0krBx0H",FALSE,28,NA,2020-05-08 14:01:01,TRUE,NA,"1258758810933399557",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Make the moms in your life smile on Mother's Day with an IKEA gift card. Shop gift cards. https://t.co/qnrTpRQ85O https://t.co/D71kt8jSvT",FALSE,17,NA,2020-05-07 16:30:17,FALSE,NA,"1258433988063948801",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Create a fun, functional outdoor space where you can enjoy the weather and spend quality time with family. 30% off… https://t.co/0y3RGl3Q3A",FALSE,6,NA,2020-05-06 16:02:28,TRUE,NA,"1258064598961291265",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"Make your kid's room more fun and relaxing so they'll be excited for both playtime and bedtime.… https://t.co/yh7G6fIhFg",FALSE,12,NA,2020-05-05 22:00:03,TRUE,NA,"1257792199002972160",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",4,FALSE,FALSE,NA,NA
"IKEA US recalls KULLEN 3-drawer chest due to tip-over/entrapment hazards and update to ASTM stability standard. Con… https://t.co/MXxdSY8Phu",FALSE,26,NA,2020-05-04 22:00:34,TRUE,NA,"1257429940838043649",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",6,FALSE,FALSE,NA,NA
"tuned to https://t.co/FNOoVml3sv for updates as to when we'll resume normal operations. (2/2)",FALSE,30,"IKEAUSA",2020-05-03 19:37:42,FALSE,"1257031567953756160","1257031597561393153","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"UPDATE: We understand some states are beginning to lift stay-at-home orders and reopen retail businesses. All US IK… https://t.co/6LSYrbarFB",FALSE,70,"IKEAUSA",2020-05-03 19:37:34,TRUE,"1255947315107545092","1257031567953756160","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",7,FALSE,FALSE,NA,NA
"Now that home is also a classroom, here's how to create a focus-friendly, organized space for kids of all ages.… https://t.co/fLGRRW54q6",FALSE,21,NA,2020-05-01 19:00:23,TRUE,NA,"1256297432494649344",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",4,FALSE,FALSE,NA,NA
"Earlier this month, co-workers from IKEA Carson donated to their local community to help those affected by COVID-19… https://t.co/gi6ZDzv4dF",FALSE,37,NA,2020-04-30 21:00:40,TRUE,NA,"1255965316661694465",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",6,FALSE,FALSE,NA,NA
"Hej IKEA fans! We're experiencing delays processing &amp; shipping online orders due to increased order volume &amp; extra… https://t.co/uma0zZt5Qq",FALSE,116,NA,2020-04-30 19:49:08,TRUE,NA,"1255947315107545092",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"Stressful day? Whether taking a long soak in the tub or enjoying a soothing shower, you can create a spa-like bathr… https://t.co/x1yMwXyhgR",FALSE,25,NA,2020-04-27 22:00:22,TRUE,NA,"1254893176684339201",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"Great sleep means less stress. Find what you need to get a great night's sleep every night. #togetherathome… https://t.co/ZOEUEK4fYC",FALSE,20,NA,2020-04-26 16:00:11,TRUE,NA,"1254440144108548097",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"We are committing more than $1.6 million to relief efforts across the country to support the health and livelihoods… https://t.co/xY4iDnI79J",FALSE,45,NA,2020-04-23 22:00:09,TRUE,NA,"1253443567650922496",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",10,FALSE,FALSE,NA,NA
"With smart food storage, you can fill your fridge and freezer with soups, casseroles or whatever yummy foods your f… https://t.co/kcoIEAG8q0",FALSE,39,NA,2020-04-22 23:30:03,TRUE,NA,"1253103804620304384",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",8,FALSE,FALSE,NA,NA
"Pro tip for spending more time at home: Stretch and keep moving! Here are more healthy habits for your daily routin… https://t.co/qjCIjNq3gz",FALSE,22,NA,2020-04-21 22:00:06,TRUE,NA,"1252718782532861952",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",6,FALSE,FALSE,NA,NA
"Cozy up on your balcony and enjoy the warmer spring nights. Get 30% off select ÄPPLARÖ, SOLLERÖN, and ASKHOLMEN out… https://t.co/ASYq8Gd3TU",FALSE,29,NA,2020-04-20 19:00:14,TRUE,NA,"1252311126752104448",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"Enjoy some fresh air on your balcony or in your backyard. Find outdoor furniture that's perfect for any space.… https://t.co/yOu1slJizz",FALSE,27,NA,2020-04-18 22:00:07,TRUE,NA,"1251631621456850944",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"Need a fresh scene for your video calls? Pick your favorite room, save the photo and use it as the background for y… https://t.co/VV6yNFVjRQ",FALSE,76,NA,2020-04-17 16:00:17,TRUE,NA,"1251178680052707330",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",17,FALSE,FALSE,NA,NA
"Now is a great time to take inventory, banish the clutter and freshen up your home. Here are some ideas to help you… https://t.co/8m1C2v7Fou",FALSE,23,NA,2020-04-16 19:00:19,TRUE,NA,"1250861596898816002",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"We're all experiencing firsts these days. But during these unusual times, it will be the things we do for each othe… https://t.co/tiNJqx7uJK",FALSE,30,NA,2020-04-15 16:02:07,TRUE,NA,"1250454362532409345",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"For the first time, you and your loved ones may not be celebrating Easter under the same roof. But you can take com… https://t.co/tTMmeEJwv7",FALSE,29,NA,2020-04-12 16:01:30,TRUE,NA,"1249367047441485825",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"@xbrittxpnw We're sorry to hear this, Brittany. If you still need assistance with this, could you please provide us… https://t.co/s3ysLigoTr",FALSE,0,"xbrittxpnw",2020-04-10 20:58:01,TRUE,"1247932166194860032","1248716892401020928","1133215423694983169","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"Here are some creative activities that will let your kids express themselves while having fun!… https://t.co/0vcKSyhMW3",FALSE,11,NA,2020-04-10 16:01:25,TRUE,NA,"1248642249207906305",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"@SarahCaittt We're sorry for the delays, Sarah! We see that your order is still processing at our eCommerce warehou… https://t.co/sm1w5YK8HP",FALSE,0,"SarahCaittt",2020-04-10 13:21:50,TRUE,"1247646654003662849","1248602086998257664","19735739","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"@nyc88888 We're sorry to hear this, Josh. If you still need assistance with placing an order. We're happy to help!",FALSE,0,"nyc88888",2020-04-07 22:00:25,FALSE,"1246929944678035456","1247645431607300098","56883772","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"Feeling restless? Get a jump on your spring organizing. Explore our range of  organization and storage solutions th… https://t.co/UKtWRcyFbp",FALSE,22,NA,2020-04-06 18:30:45,TRUE,NA,"1247230276784156672",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Bake your home a happier place! Get all your baking essentials here: https://t.co/sKh3Hj4G14 #togetherathome https://t.co/ILi8h7tEbr",FALSE,17,NA,2020-04-05 16:00:08,FALSE,NA,"1246829986465505287",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",6,FALSE,FALSE,NA,NA
"IKEA US recalls KULLEN 3-drawer chest due to tip-over/entrapment hazards and update to ASTM stability standard. Con… https://t.co/ceiMgGQ46x",FALSE,24,NA,2020-04-05 00:00:04,TRUE,NA,"1246588376804765697",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",8,FALSE,FALSE,NA,NA
"Has your home become a classroom? Set up a designated study space in a spot that has both natural light and a desk… https://t.co/5KsgODIFIE",FALSE,22,NA,2020-04-03 16:02:44,TRUE,NA,"1246105865528082432",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",4,FALSE,FALSE,NA,NA
"Create a comfortable and relaxing outdoor space. Get 30% off select ÄPPLARÖ, SOLLERÖN, and ASKHOLMEN outdoor furnit… https://t.co/uvwFsRPsyy",FALSE,15,NA,2020-04-01 22:00:19,TRUE,NA,"1245471079272820736",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"UPDATE: IKEA stores will no longer process Click &amp; Collect orders for pick-up, effective March 28. We'll remain ava… https://t.co/G5F9HUkNnY",FALSE,19,"IKEAUSA",2020-04-01 13:52:13,TRUE,"1241085196809666564","1245348242050572292","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",8,FALSE,FALSE,NA,NA
"Refresh your home to sleep and study in style. Shop these new lower prices on your favorite styles online today.… https://t.co/6TkXDsoM6l",FALSE,25,NA,2020-03-31 22:00:05,TRUE,NA,"1245108632619896832",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",4,FALSE,FALSE,NA,NA
"Check out these three ways you can customize your storage chest to make it more colorful and exciting.… https://t.co/nnf1uzKx2K",FALSE,16,NA,2020-03-30 16:00:55,TRUE,NA,"1244655856253202439",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"Hey all you cool cats and kittens! We're really into this wildlife themed room for some reason... You too? What are… https://t.co/FA0hcTnVPQ",FALSE,45,NA,2020-03-29 21:00:08,TRUE,NA,"1244368769742340098",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",8,FALSE,FALSE,NA,NA
"Playing with the kids is essential to their well being. And it's fun for you too. Explore these toys, games and ide… https://t.co/GwIh0kczla",FALSE,16,NA,2020-03-29 16:01:38,TRUE,NA,"1244293650651025410",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"@GarrettRJohnson We're hoping to reunite over breakfast soon. <U+0001F95E>",FALSE,3,"GarrettRJohnson",2020-03-28 17:52:03,FALSE,"1243872117076172803","1243959049177235456","226704763","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"Working from home? Kids learning how to go to class online? Find everything you need to create productive workspace… https://t.co/wn1Y7J0b5d",FALSE,17,NA,2020-03-27 20:05:50,TRUE,NA,"1243630330046599168",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"Your home is the most important place in the world. We're sharing a few ways to make the most of your time together… https://t.co/4z05TuaEGw",FALSE,20,NA,2020-03-25 19:00:16,TRUE,NA,"1242889050337378304",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"Learn how to make your combined home office and homeschooling space a happy place for you and your kids.… https://t.co/FmmmbuiVDP",FALSE,26,NA,2020-03-24 19:01:31,TRUE,NA,"1242526977958883328",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",4,FALSE,FALSE,NA,NA
"Learn how to make your combined home office and homeschooling space a happy place for you and your kids.… https://t.co/QiPdvdTyFt",FALSE,12,NA,2020-03-24 19:01:30,TRUE,NA,"1242526974775406593",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Happy #NationalPuppyDay! Take a look at this cutie. Now share a pic of your pup! https://t.co/uPoKdMXRkb",FALSE,28,NA,2020-03-23 16:00:28,FALSE,NA,"1242119029705158663",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",4,FALSE,FALSE,NA,NA
"It’s been a tough week. So let the soothing sound of this rug calm you. #ASMR #OddlyIKEA https://t.co/7fiaXwkIwx",FALSE,36,NA,2020-03-22 23:00:24,FALSE,NA,"1241862321539973120",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",11,FALSE,FALSE,NA,NA
"Here's how to create a home office in your living room that isn't too... office-y. (No offense, Michael Scott.)… https://t.co/dUjuy2u1Mq",FALSE,41,NA,2020-03-20 21:00:12,TRUE,NA,"1241107293556453376",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"To see if Click and Collect is available at your local IKEA, please use our store locator: https://t.co/6c0nvNTORs.",FALSE,14,"IKEAUSA",2020-03-20 19:32:23,FALSE,"1240257927388131328","1241085196809666564","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"Try these four things to make your home workspace healthier and happier. https://t.co/GhsasgH7e5 https://t.co/R00uq4fjR9",FALSE,24,NA,2020-03-19 22:00:30,FALSE,NA,"1240760082142384134",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"Studying and working from home can be a challenge! Check out these tips for creating a focus-friendly space.… https://t.co/qplpIiszlH",FALSE,26,NA,2020-03-18 18:01:18,TRUE,NA,"1240337496921133056",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",4,FALSE,FALSE,NA,NA
"In the interest of safety, we’ve decided to temporarily close all of our US stores to the public, effective March 1… https://t.co/AeiQInUKDu",FALSE,211,NA,2020-03-18 12:45:07,TRUE,NA,"1240257927388131328",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",70,FALSE,FALSE,NA,NA
"UPDATE: IKEA New Haven (CT) will close tonight (03/16/2020) at 9:00pm and will remain closed until 03/30/2020.",FALSE,11,"IKEAUSA",2020-03-17 00:50:22,FALSE,"1239644377909276679","1239715668544622593","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"UPDATE: IKEA Oak Creek (WI) will close tonight (3/16/2020) and will remain closed until 3/30/2020.",FALSE,6,"IKEAUSA",2020-03-17 00:49:46,FALSE,"1239644377909276679","1239715515301597189","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"Shop for your new favorite chair from the convenience of your old favorite chair. It's just $5!… https://t.co/SH3frHFjQW",FALSE,11,NA,2020-03-16 22:00:02,TRUE,NA,"1239672801339920384",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"UPDATE: IKEA Brooklyn (NY) will close tonight (03/16/2020) at 5:00 PM EST and will remain closed until 03/30/2020.",FALSE,19,"IKEAUSA",2020-03-16 20:15:25,FALSE,"1239644377909276679","1239646472775352321","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",4,FALSE,FALSE,NA,NA
"UPDATE: IKEA Baltimore (MD) restaurant will close at 5:00 PM EST today (03/16/2020) and will remain closed until further notice.",FALSE,7,"IKEAUSA",2020-03-16 20:08:48,FALSE,"1239644377909276679","1239644808798502912","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",10,FALSE,FALSE,NA,NA
"UPDATE: IKEA South Philadelphia (PA) will close tonight (3/16/2020) at 5:00 PM EST and will be closed until 3/27/2020.",FALSE,18,"IKEAUSA",2020-03-16 20:07:05,FALSE,"1239593244377395201","1239644377909276679","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"UPDATE: IKEA Elizabeth (NJ) and IKEA Paramus (NJ) will close tonight (3/16/2020) at 5:00 PM EST, due to the New Jer… https://t.co/Q1gznwJGhX",FALSE,18,"IKEAUSA",2020-03-16 16:43:54,TRUE,"1239580581677105152","1239593244377395201","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"UPDATE: The restaurant at our IKEA Bolingbrook (IL) store will close at the end of the day today (3/16/2020) and wi… https://t.co/awzCgslUPc",FALSE,6,"IKEAUSA",2020-03-16 15:53:35,TRUE,"1239576259149127682","1239580581677105152","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"UPDATE: our IKEA Stoughton (MA) store will close tonight (3/16/2020) at 5:00 PM EST and will remain closed until 4/… https://t.co/PNE77y7f66",FALSE,14,"IKEAUSA",2020-03-16 15:36:25,TRUE,"1239569185015021569","1239576259149127682","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"Additionally, as a precautionary measure, we have closed Smaland (our supervised children's play area) in all US st… https://t.co/oBlOGZx9X4",FALSE,13,"IKEAUSA",2020-03-16 15:08:18,TRUE,"1239569139359977472","1239569185015021569","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"At the recommendation of the PA Governor’s office, our IKEA Conshohocken store is closed until 3/27/2020 &amp; our IKEA… https://t.co/4RpU5DCW92",FALSE,12,"IKEAUSA",2020-03-16 15:08:07,TRUE,"1239569010569752576","1239569139359977472","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",5,FALSE,FALSE,NA,NA
"To our IKEA Family and valued customers,

The health and safety of our communities, customers &amp; co-workers is top o… https://t.co/3Ef3BcTj7c",FALSE,43,NA,2020-03-16 15:07:36,TRUE,NA,"1239569010569752576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",8,FALSE,FALSE,NA,NA
"UPDATE: At the recommendation of the PA Governor’s office, our IKEA Pittsburgh (PA) store is closed until 3/30/2020… https://t.co/n38v6kmfak",FALSE,7,"IKEAUSA",2020-03-16 15:03:50,TRUE,"1238209851752427527","1239568063244177417","303827856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Smaland, our supervised play area for children, will be temporarily closed at all US stores. As the situation w/ th… https://t.co/ADLr2xzGdG",FALSE,30,NA,2020-03-14 14:00:05,TRUE,NA,"1238827242102198272",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",8,FALSE,FALSE,NA,NA
"Try Click &amp; Collect today! Buy online, we’ll collect it for you, and you can pick it up in store - at a time that’s… https://t.co/fuBnddghqT",FALSE,9,NA,2020-03-13 22:00:06,TRUE,NA,"1238585655396937728",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"Today is #WorldSleepDay and we're here to kindly remind you that a great day starts with a good night's sleep. We'r… https://t.co/I7KFwEMknc",FALSE,20,NA,2020-03-13 16:00:49,TRUE,NA,"1238495236726214658",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"We’d like to share the steps that we’re taking at IKEA to ensure our co-workers and customers are safe and cared fo… https://t.co/ut2SAkzq90",FALSE,37,NA,2020-03-13 14:00:36,TRUE,NA,"1238464984994050048",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",9,FALSE,FALSE,NA,NA
"At the recommendation of the PA Governor’s Office, our IKEA Conshohocken (PA) store will be closed for 2 weeks. The… https://t.co/DI3nVvx1i9",FALSE,64,NA,2020-03-12 21:06:48,TRUE,NA,"1238209851752427527",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IKEAUSA",14,FALSE,FALSE,NA,NA
"Hej fans! Due to the recent severe weather in the Memphis and Nashville region, all internet-based systems includin… https://t.co/414ntB67nW",FALSE,19,NA,2020-03-11 23:07:57,TRUE,NA,"1237877952890597377",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKEAUSA",1,FALSE,FALSE,NA,NA
"It's #SleepAwarenessWeek and seeing as you’re scrolling instead of sleeping, why not explore cozy new ways to save… https://t.co/wqFIdXsMnh",FALSE,23,NA,2020-03-11 23:00:02,TRUE,NA,"1237875960235487233",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"@EssArrBee We're sorry to hear this. If you still need assistance, could you please send us a DM with your order nu… https://t.co/PKQFhwskLd",FALSE,0,"EssArrBee",2020-03-11 16:39:28,TRUE,"1237466990639382528","1237780190086025216","410467795","<a href=""https://www.clarabridge.com/"" rel=""nofollow"">Clarabridge Engage</a>","IKEAUSA",0,FALSE,FALSE,NA,NA
"Give your home an affordable spring makeover so you can live comfier and feel new again. https://t.co/ufyhSisXXB https://t.co/O0cJG40wtJ",FALSE,16,NA,2020-03-11 16:00:06,FALSE,NA,"1237770281738883073",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Our meatballs bring all the forks to the plate. Happy #NationalMeatballDay https://t.co/p3PthqvwKy",FALSE,20,NA,2020-03-09 17:00:36,FALSE,NA,"1237060733415723008",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",2,FALSE,FALSE,NA,NA
"Today we're celebrating International Women's Day. And throughout this entire Women's History Month (and every mont… https://t.co/766O7Yapr1",FALSE,28,NA,2020-03-08 14:00:45,TRUE,NA,"1236653081653207046",NA,"<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>","IKEAUSA",3,FALSE,FALSE,NA,NA
"We had so much fun today! Thanks to all that participated. We’re all out of kits, but we’re not out of ways to… https://t.co/lwE5dMhqxk",FALSE,25,NA,2020-03-07 00:47:23,TRUE,NA,"1236091035689738241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IKEAUSA",8,FALSE,FALSE,NA,NA
